step,time,agent_id,x,y,vx,vy,ax,ay,speed,acceleration_magnitude,field_value,field_delta,neighbor_count,nearest_neighbor_distance,mean_neighbor_distance,avoidance_gain,quark_gain,directional_derivative_gain,linear_drag_gain,action_avoidance,action_quark,action_directional_derivative,action_linear_drag
24,2.4,1,-15.36709309,11.87306976,-4.947898388,-0.7199310064,-30.93160439,-5.176972866,5,31.36184311,3.485688193,-3.162177743,4,13.93852234,23.03140879,3.216874499,0.6624484819,5.098839104,0.1539450841,1,0,1,-1
24,2.4,2,9.18920517,20.82605362,-1.414822102,4.79565239,-5.868931293,14.2060976,5.000000477,15.37067223,62.46317133,-1.736736588,4,26.11090088,36.60725498,3.216874499,0.6892114006,4.900844967,0.1539450841,1,0,1,-1
24,2.4,3,-19.11447144,-11.27945042,-2.367240191,-4.404109001,-1.528788567,-2.890588045,5,3.26996851,6.295490352,-0.6144633517,4,14.49089336,24.05572581,2.856492495,0.6756974516,4.428203697,0.1539450841,1,0,1,-1
24,2.4,4,-26.61760521,4.17608881,-3.89462781,3.13558197,-17.4088707,14.60089684,5,22.72124481,-54.13714888,-2.579472324,4,13.49559593,24.56875896,2.971894792,0.649459296,4.797066979,0.1539450841,1,0,1,-1
24,2.4,5,-5.789572716,-15.81692314,-4.950716972,0.7002869248,-8.158830643,2.476274014,5,8.526338577,50.58141783,-0.822965514,4,14.56779575,28.21085906,3.216874499,0.6756974516,4.998861867,0.1539450841,1,0,1,-1
25,2.5,1,-15.86089611,11.79459286,-4.938029766,-0.7847670913,-31.63250732,-5.691180706,5,32.14039612,0.312472094,-3.173216099,4,13.63149071,23.13058996,3.281211989,0.6624484819,5.200815886,0.1508661824,1,0,1,-1
25,2.5,2,9.032055855,21.3007164,-1.571493626,4.746620178,-6.347327709,13.94928265,4.999999523,15.32550335,60.77204218,-1.691129146,4,26.62845993,37.12588882,3.281211989,0.6892114006,4.998861867,0.1508661824,1,0,1,-1
25,2.5,3,-19.35123253,-11.71984196,-2.36760354,-4.403913498,-1.521752834,-2.821854115,5,3.206024408,5.698974671,-0.5965156805,4,14.07627773,24.40341449,2.913622345,0.6756974516,4.516767771,0.1508661824,1,0,1,-1
25,2.5,4,-27.0042305,4.493139267,-3.866251469,3.17050457,-17.40987968,14.85883236,5,22.88861656,-56.68227389,-2.545125016,4,13.18136597,24.76990032,3.031332688,0.649459296,4.893008319,0.1508661824,1,0,1,-1
25,2.5,5,-6.282712936,-15.73438263,-4.931399822,0.8254055977,-8.817876816,2.759433985,5,9.23955822,49.70753421,-0.8738836166,4,14.16702843,28.2237072,3.281211989,0.6756974516,5.098839104,0.1508661824,1,0,1,-1
26,2.6,1,-16.35364914,11.70977688,-4.927536964,-0.8481584787,-32.28643417,-6.209317684,4.999999523,32.87810135,-2.866349806,-3.1788219,4,13.32235432,23.2220962,3.346836229,0.6624484819,5.304832204,0.1478488588,1,0,1,-1
26,2.6,2,8.85908699,21.76984596,-1.72968936,4.691287041,-6.78579092,13.56057549,5,15.16364574,59.13723904,-1.634803143,4,27.13706207,37.62990475,3.346836229,0.6892114006,5.098839104,0.1478488588,1,0,1,-1
26,2.6,3,-19.58826447,-12.16008663,-2.37032485,-4.402449131,-1.518273473,-2.754733324,5,3.14542675,5.119578324,-0.5793963473,4,13.67123795,24.75204849,2.971894792,0.6756974516,4.607103127,0.1478488588,1,0,1,-1
26,2.6,4,-27.38802147,4.813614368,-3.83791256,3.204751253,-17.38633347,15.09712219,5.000000477,23.0262394,-59.19045951,-2.508185617,4,12.86525345,24.96508551,3.091959342,0.649459296,4.990868485,0.1478488588,1,0,1,-1
26,2.6,5,-6.773687363,-15.63981056,-4.909746647,0.9457209706,-9.501963615,3.075142145,5,9.987182617,48.78168237,-0.9258518408,4,13.77727413,28.22810483,3.346836229,0.6756974516,5.200815886,0.1478488588,1,0,1,-1
27,2.7,1,-16.84529686,11.61876488,-4.916470051,-0.9101215005,-32.8897438,-6.728563309,5,33.57095337,-6.045258324,-3.178908518,4,13.01208782,23.30616498,3.413772953,0.6624484819,5.410928848,0.1448918816,1,0,1,-1
27,2.7,2,8.670152664,22.23277473,-1.889345765,4.629294872,-7.169653893,13.03532505,5,14.87694931,57.56963482,-1.567604223,4,27.63620567,38.11883593,3.413772953,0.6892114006,5.200815886,0.1448918816,1,0,1,-1
27,2.7,3,-19.82581139,-12.60005379,-2.3754704,-4.399674892,-1.51834631,-2.689133167,5,3.088173151,4.556513957,-0.5630643666,4,13.27862453,25.10204101,3.031332688,0.6756974516,4.699245189,0.1448918816,1,0,1,-1
27,2.7,4,-27.76898384,5.137448311,-3.80961442,3.23833847,-17.33751869,15.31406784,5,23.1324501,-61.65913336,-2.468673847,4,12.54827213,25.15445018,3.153798528,0.649459296,5.090685855,0.1448918816,1,0,1,-1
27,2.7,5,-7.262295723,-15.53368855,-4.886083603,1.061218977,-10.20445824,3.422702312,5,10.7631712,47.80348717,-0.9781952042,4,13.40142059,28.2249074,3.413772953,0.6756974516,5.304832204,0.1448918816,1,0,1,-1
28,2.8,1,-17.33578491,11.521698,-4.904874325,-0.970672667,-33.43906021,-7.246035576,5,34.2151413,-9.218702446,-3.173444122,4,12.70174789,23.38305855,3.482048412,0.6624484819,5.519147425,0.141994044,1,0,1,-1
28,2.8,2,8.465112686,22.6887989,-2.050396204,4.560249329,-7.483162403,12.37081432,5,14.45803452,56.0801536,-1.489481216,4,28.12536049,38.5921998,3.482048412,0.6892114006,5.304832204,0.141994044,1,0,1,-1
28,2.8,3,-20.06412315,-13.039608,-2.383112192,-4.395540237,-1.522023678,-2.625002384,5,3.034335852,4.009023126,-0.5474908315,4,12.90147781,25.45385885,3.091959342,0.6756974516,4.793230093,0.141994044,1,0,1,-1
28,2.8,4,-28.14711952,5.464576244,-3.781365395,3.271280289,-17.26278877,15.50793362,5,23.20560074,-64.08574583,-2.426612468,4,12.23152828,25.33815551,3.216874499,0.649459296,5.192499572,0.141994044,1,0,1,-1
28,2.8,5,-7.748367786,-15.41649628,-4.860719681,1.171922684,-10.9196167,3.80091691,5,11.56222248,46.77312898,-1.030358183,4,13.04251575,28.2150023,3.482048412,0.6756974516,5.410928848,0.141994044,1,0,1,-1
29,2.9,1,-17.82506371,11.41871452,-4.892795086,-1.029833436,-33.93125916,-7.758869648,5,34.80704498,-12.38109185,-3.162389409,4,12.39248466,23.4530468,3.551689381,0.6624484819,5.629530373,0.1391541631,1,0,1,-1
29,2.9,2,8.243836403,23.13717079,-2.212766171,4.483711243,-7.70968008,11.56659222,5,13.90054703,54.67964783,-1.400505773,4,28.60398865,39.04949284,3.551689381,0.6892114006,5.410928848,0.1391541631,1,0,1,-1
29,2.9,3,-20.30345535,-13.47860622,-2.393327475,-4.389986515,-1.529284716,-2.562197685,5,2.983884811,3.476390607,-0.5326325191,4,12.54302311,25.80800271,3.153798528,0.6756974516,4.889094695,0.1391541631,1,0,1,-1
29,2.9,4,-28.52243614,5.794935703,-3.753167629,3.303593874,-17.16138458,15.67704296,5,23.24398422,-66.46774719,-2.382001359,4,11.91623211,25.51637912,3.281211989,0.649459296,5.296349563,0.1391541631,1,0,1,-1
29,2.9,5,-8.231761932,-15.28870773,-4.833943367,1.277885556,-11.64268398,4.208236217,5,12.37987614,45.69123232,-1.08189666,4,12.70376492,28.19931579,3.551689381,0.6756974516,5.519147425,0.1391541631,1,0,1,-1
30,3,1,-18.31309128,11.30995178,-4.880272865,-1.087628961,-34.36349869,-8.264192581,5,35.34327316,-15.52685725,-3.145765394,4,12.08555603,23.51642084,3.622723168,0.6624484819,5.742120981,0.1363710798,1,0,1,-1
30,3,2,8.006199837,23.57708931,-2.376363277,4.39919281,-7.831917286,10.62493515,5,13.19955254,53.37878352,-1.300864303,4,29.07152367,39.49018812,3.622723168,0.6892114006,5.519147425,0.1363710798,1,0,1,-1
30,3,3,-20.54407501,-13.91690063,-2.406196117,-4.382946491,-1.540142417,-2.500607967,5,2.936848402,2.957940754,-0.5184498531,4,12.20664787,26.16500139,3.216874499,0.6756974516,4.986876589,0.1363710798,1,0,1,-1
30,3,4,-28.89493942,6.128464222,-3.725031376,3.335287333,-17.03281212,15.81955814,5,23.24596977,-68.80263953,-2.334892341,4,11.60371113,25.68932748,3.346836229,0.649459296,5.402276555,0.1363710798,1,0,1,-1
30,3,5,-8.712364197,-15.15078926,-4.80602169,1.379186749,-12.36988926,4.642933369,5,13.21253109,44.55875859,-1.132473733,4,12.38849926,28.17878842,3.622723168,0.6756974516,5.629530373,0.1363710798,1,0,1,-1
31,3.1,1,-18.79982567,11.19554424,-4.867349625,-1.144075632,-34.73339081,-8.758963585,5,35.82077408,-18.65050596,-3.123648713,4,11.78233051,23.57348895,3.695177632,0.6624484819,5.8569634,0.1336436582,1,0,1,-1
31,3.1,2,7.752091408,24.00770378,-2.541083097,4.306146145,-7.832363129,9.550976753,5,12.35180378,52.1879197,-1.190863829,4,29.52737236,39.91372824,3.695177632,0.6892114006,5.629530373,0.1336436582,1,0,1,-1
31,3.1,3,-20.78625488,-14.35433483,-2.421803713,-4.374341965,-1.554712534,-2.440221786,5,2.893408775,2.453016625,-0.5049241286,4,11.89587593,26.52541018,3.281211989,0.6756974516,5.086614121,0.1336436582,1,0,1,-1
31,3.1,4,-29.26463509,6.465101242,-3.696964979,3.366370201,-16.87646294,15.9337101,5,23.20987129,-71.08794072,-2.285301192,4,11.29542446,25.8572309,3.413772953,0.649459296,5.510322086,0.1336436582,1,0,1,-1
31,3.1,5,-9.190084457,-15.00319672,-4.777200699,1.47592485,-13.0984354,5.103209496,5,14.05744457,43.37690489,-1.181853702,4,12.10013103,28.15436673,3.695177632,0.6756974516,5.742120981,0.1336436582,1,0,1,-1
32,3.2,1,-19.28523254,11.07562447,-4.85406208,-1.199198484,-35.03874969,-9.2403965,4.999999523,36.23670578,-21.74660504,-3.096099078,4,11.48430824,23.62457895,3.769081184,0.6624484819,5.974102668,0.1309707851,1,0,1,-1
32,3.2,2,7.481412888,24.42810059,-2.706783295,4.203965187,-7.693494797,8.35360527,5,11.35660934,51.11691907,-1.071000628,4,29.97091103,40.31952429,3.769081184,0.6892114006,5.742120981,0.1309707851,1,0,1,-1
32,3.2,3,-21.03027916,-14.79074287,-2.440237284,-4.364085197,-1.573028684,-2.380951166,5,2.8536551,1.960995785,-0.4920208397,4,11.61431026,26.88978553,3.346836229,0.6756974516,5.188346403,0.1309707851,1,0,1,-1
32,3.2,4,-29.63153267,6.804786682,-3.668975592,3.396853924,-16.69173813,16.01771545,5,23.13398743,-73.32120123,-2.23326051,4,10.99297047,26.02035308,3.482048412,0.649459296,5.620528527,0.1309707851,1,0,1,-1
32,3.2,5,-9.664855003,-14.84637547,-4.747704983,1.568216205,-13.82640076,5.587346077,5.000000477,14.91267204,42.14702376,-1.229881131,4,11.8421011,28.12699151,3.769081184,0.6756974516,5.8569634,0.1309707851,1,0,1,-1
33,3.3,1,-19.76927757,10.9503231,-4.840449333,-1.253016949,-35.27787781,-9.705589294,5,36.58861923,-24.80986554,-3.063260496,4,11.19312191,23.67003703,3.844462808,0.6624484819,6.093584722,0.1283513694,1,0,1,-1
33,3.3,2,7.194084644,24.83729744,-2.873280764,4.091974735,-7.398470879,7.045436382,5,10.21643448,50.17500302,-0.9419160497,4,30.40149117,40.70695066,3.844462808,0.6892114006,5.8569634,0.1283513694,1,0,1,-1
33,3.3,3,-21.27643776,-15.22595024,-2.461589098,-4.352077484,-1.595289469,-2.322888851,5,2.817935705,1.481264361,-0.4797314242,4,11.36556053,27.25866938,3.413772953,0.6756974516,5.292113331,0.1283513694,1,0,1,-1
33,3.3,4,-29.9956398,7.147460938,-3.641077042,3.426741362,-16.47824669,16.06967163,5,23.01666641,-75.50002068,-2.178819447,4,10.69810963,26.17898583,3.551689381,0.649459296,5.732939098,0.1283513694,1,0,1,-1
33,3.3,5,-10.1366291,-14.68075657,-4.717737198,1.656187415,-14.55272388,6.093728542,5,15.77705002,40.87054664,-1.276477114,4,11.61778545,28.09756827,3.844462808,0.6756974516,5.974102668,0.1283513694,1,0,1,-1
34,3.4,1,-20.25193214,10.81976795,-4.826544762,-1.305554032,-35.44936752,-10.15184212,5.000000477,36.87434769,-27.83512487,-3.025259335,4,10.91055679,23.7102356,3.921352064,0.6624484819,6.215456416,0.125784342,1,0,1,-1
34,3.4,2,6.890051365,25.23423958,-3.040334702,3.969428539,-6.931689262,5.64343977,5,8.93849659,49.37055767,-0.8044453459,4,30.8184185,41.07534075,3.921352064,0.6892114006,5.974102668,0.125784342,1,0,1,-1
34,3.4,3,-21.52503204,-15.65977097,-2.485948324,-4.338209629,-1.621564984,-2.266011953,5,2.786446333,1.013233775,-0.4680305861,4,11.15314198,27.63256001,3.482048412,0.6756974516,5.397955598,0.125784342,1,0,1,-1
34,3.4,4,-30.35696793,7.49306488,-3.613280058,3.456039429,-16.23542595,16.08775711,5,22.85618019,-77.62202591,-2.122005237,4,10.41276455,26.33345962,3.622723168,0.649459296,5.84759788,0.125784342,1,0,1,-1
34,3.4,5,-10.6053772,-14.50675869,-4.687480927,1.739978194,-15.27698803,6.620990753,5,16.65004158,39.54892389,-1.321622752,4,11.43040657,28.06694174,3.921352064,0.6756974516,6.093584722,0.125784342,1,0,1,-1
35,3.5,1,-20.73316956,10.68408489,-4.812380314,-1.356832147,-35.55224991,-10.57653618,5,37.09212112,-30.81741413,-2.982289256,4,10.6385479,23.74556732,3.999779105,0.6624484819,6.339765544,0.1232686552,1,0,1,-1
35,3.5,2,6.569289207,25.61779022,-3.207623005,3.835512638,-6.279623985,4.169346333,5,7.537713528,48.71091654,-0.6596411299,4,31.22097588,41.42398691,3.999779105,0.6892114006,6.093584722,0.1232686552,1,0,1,-1
35,3.5,3,-21.77637291,-16.09200668,-2.513405323,-4.322360039,-1.652131677,-2.210531712,5,2.759708166,0.5563114403,-0.4569223345,4,10.98036003,28.01187992,3.551689381,0.6756974516,5.50591471,0.1232686552,1,0,1,-1
35,3.5,4,-30.71552849,7.84153986,-3.585600615,3.484748125,-15.96292496,16.07003021,5,22.65084648,-79.68489708,-2.062871164,4,10.13903809,26.48413944,3.695177632,0.649459296,5.964549838,0.1232686552,1,0,1,-1
35,3.5,5,-11.07108688,-14.32478523,-4.657099247,1.819733381,-15.99946213,7.167960167,5.000000477,17.53175545,38.18357938,-1.365344507,4,11.28291416,28.03587413,3.999779105,0.6756974516,6.215456416,0.1232686552,1,0,1,-1
36,3.6,1,-21.21296883,10.5433979,-4.797989368,-1.406874537,-35.58594894,-10.97719288,5,37.24055099,-33.75196306,-2.934548934,4,10.37918854,23.77644873,4.079774687,0.6624484819,6.466560855,0.1208032821,1,0,1,-1
36,3.6,2,6.231817245,25.98672485,-3.374718904,3.689345598,-5.431804657,2.649799585,5,6.043669224,48.20214101,-0.5087755352,4,31.60840225,41.75213242,4.079774687,0.6892114006,6.215456416,0.1208032821,1,0,1,-1
36,3.6,3,-22.03077698,-16.52244568,-2.544047356,-4.304395676,-1.687273383,-2.156689167,5,2.738284111,0.1098998483,-0.446411592,4,10.85017109,28.39694095,3.622723168,0.6756974516,5.616033004,0.1208032821,1,0,1,-1
36,3.6,4,-31.07133293,8.192827225,-3.558053732,3.512869358,-15.66027927,16.01458931,5,22.39891624,-81.6863532,-2.001456118,4,9.87920475,26.63143373,3.769081184,0.649459296,6.083840834,0.1208032821,1,0,1,-1
36,3.6,5,-11.53376007,-14.1352253,-4.626736164,1.895603657,-16.72085381,7.733743191,5,18.42275047,36.77586997,-1.407709415,4,11.17785835,28.00499678,4.079774687,0.6756974516,6.339765544,0.1208032821,1,0,1,-1
37,3.7,1,-21.69130898,10.3978281,-4.783402443,-1.455699682,-35.55035019,-11.3514328,5,37.31866074,-36.63425153,-2.882288466,4,10.13471889,23.80331969,4.161370181,0.6624484819,6.595892072,0.1183872164,1,0,1,-1
37,3.7,2,5.877711296,26.33972549,-3.541061163,3.529997587,-4.382035732,1.116637707,5,4.522069931,47.84876688,-0.3533741287,4,31.9799099,42.05898905,4.161370181,0.6892114006,6.339765544,0.1183872164,1,0,1,-1
37,3.7,3,-22.28857231,-16.95086288,-2.577954531,-4.284173965,-1.727250576,-2.10472393,4.999999523,2.722729921,-0.3265999011,-0.4364997493,4,10.76504421,28.78790832,3.695177632,0.6756974516,5.728353664,0.1183872164,1,0,1,-1
37,3.7,4,-31.42439842,8.546868324,-3.53065443,3.540406704,-15.32705116,15.91950893,5,22.09862518,-83.6241532,-1.937800007,4,9.635708809,26.77578712,3.844462808,0.649459296,6.205517651,0.1183872164,1,0,1,-1
37,3.7,5,-11.99341202,-13.93845081,-4.59651947,1.967741728,-17.44231415,8.317685127,5,19.32403183,35.32706138,-1.448808588,4,11.11727524,27.97480154,4.161370181,0.6756974516,6.466560855,0.1183872164,1,0,1,-1
38,3.8,1,-22.16817284,10.2474947,-4.76864624,-1.503333688,-35.44562912,-11.69722652,5,37.32583237,-39.45999677,-2.825745245,4,9.907526016,23.82664013,4.244597585,0.6624484819,6.727809914,0.1160194721,1,0,1,-1
38,3.8,2,5.507119656,26.67537689,-3.705915928,3.356514692,-3.129829884,-0.3932046294,5.000000477,3.154432535,47.65353356,-0.1952333215,4,32.33467865,42.34371948,4.244597585,0.6892114006,6.466560855,0.1160194721,1,0,1,-1
38,3.8,3,-22.5500927,-17.37701607,-2.615200996,-4.261539936,-1.772530437,-2.055100441,5,2.713908911,-0.7538166618,-0.4272167607,4,10.72683334,29.18476868,3.769081184,0.6756974516,5.842920737,0.1160194721,1,0,1,-1
38,3.8,4,-31.77474022,8.903603554,-3.503425837,3.567352772,-14.96299553,15.7827425,5,21.74824524,-85.49611776,-1.871964561,4,9.411154747,26.91769242,3.921352064,0.649459296,6.329628004,0.1160194721,1,0,1,-1
38,3.8,5,-12.45006752,-13.73482037,-4.566558361,2.036306143,-18.16520691,8.919421196,5,20.2368679,33.8383103,-1.488751082,4,11.10257816,27.94559026,4.244597585,0.6756974516,6.595892072,0.1160194721,1,0,1,-1
39,3.9,1,-22.64354706,10.09251499,-4.75374794,-1.549799085,-35.27245331,-12.01261997,4.999999523,37.26189804,-42.22520115,-2.765204377,4,9.700112343,23.84689069,4.329489536,0.6624484819,6.862366112,0.1136990826,1,0,1,-1
39,3.9,2,5.120286465,26.99217415,-3.86833334,3.167963743,-1.682038069,-1.838121295,5,2.491574287,47.61709669,-0.03643686898,4,32.671875,42.60545731,4.329489536,0.6892114006,6.595892072,0.1136990826,1,0,1,-1
39,3.9,3,-22.81567764,-17.80064964,-2.655848503,-4.236327171,-1.823580146,-2.008289814,5,2.712687254,-1.172403772,-0.4185871103,4,10.73667049,29.58730388,3.844462808,0.6756974516,5.959779152,0.1136990826,1,0,1,-1
39,3.9,4,-32.1223793,9.262974739,-3.476387262,3.593707323,-14.56765175,15.60233021,5,21.34594154,-87.30009963,-1.803981869,4,9.208268166,27.05767322,3.999779105,0.649459296,6.456220564,0.1136990826,1,0,1,-1
39,3.9,5,-12.90376282,-13.52467537,-4.536948681,2.101451159,-18.8911953,9.538733482,5,21.16281319,32.31066103,-1.527649273,4,11.13448906,27.91748428,4.329489536,0.6756974516,6.727809914,0.1136990826,1,0,1,-1
40,4,1,-23.1174202,9.933003426,-4.738733768,-1.595117092,-35.03190613,-12.29589748,4.999999523,37.1271286,-44.92617147,-2.700970323,4,9.515061378,23.86455894,4.416079327,0.6624484819,6.999613434,0.111425101,1,0,1,-1
40,4,2,4.732903957,27.27724648,-3.873826265,2.850714684,-0.05492842197,-3.17249155,4.809688568,3.172967196,47.73770436,0.1206076726,4,32.99065781,42.8433218,4.416079327,0.6892114006,6.727809914,0.111425101,1,0,1,-1
40,4,3,-23.08567047,-18.22148705,-2.699923277,-4.208374023,-1.880708933,-1.964938283,4.999999523,2.719935417,-1.583046432,-0.4106426603,4,10.79490662,29.9946723,3.921352064,0.6756974516,6.078974735,0.111425101,1,0,1,-1
40,4,4,-32.46733475,9.624920845,-3.449564695,3.619461536,-14.14057922,15.37600708,5,20.88965225,-89.03401508,-1.733915449,4,9.029851913,27.19849968,4.079774687,0.649459296,6.585344975,0.111425101,1,0,1,-1
40,4,5,-13.35453987,-13.30834198,-4.507771015,2.163330555,-19.62174225,10.17551899,5,22.10325623,30.74503372,-1.565627308,4,11.21299648,27.88933492,4.416079327,0.6756974516,6.862366112,0.111425101,1,0,1,-1
41,4.1,1,-23.58978271,9.769070625,-4.723621368,-1.639328957,-34.72517776,-12.54591084,5,36.92205048,-47.55952279,-2.633351323,4,9.354989052,23.8819015,4.504400914,0.6624484819,7.139605703,0.109196599,1,0,1,-1
41,4.1,2,4.362415314,27.51908875,-3.704885244,2.418426275,1.689410925,-4.322883606,4.424359798,4.641274929,47.99901054,0.261306183,4,33.29730988,43.05903721,4.504400914,0.6892114006,6.862366112,0.109196599,1,0,1,-1
41,4.1,3,-23.3604126,-18.63924026,-2.747418642,-4.177522659,-1.944414377,-1.925842285,5.000000477,2.73671627,-1.986474356,-0.4034279233,4,10.90109634,30.40616465,3.999779105,0.6756974516,6.20055423,0.109196599,1,0,1,-1
41,4.1,4,-32.80963135,9.98938179,-3.422982931,3.644610643,-13.68121433,15.1015501,5,20.37725258,-90.69581073,-1.661795646,4,8.878722191,27.34351134,4.161370181,0.649459296,6.717051875,0.109196599,1,0,1,-1
41,4.1,5,-13.80244923,-13.08613205,-4.479092598,2.222100019,-20.35832977,10.8298378,5,23.05963898,29.14224232,-1.602791394,4,11.33736992,27.86030436,4.504400914,0.6756974516,6.999613434,0.109196599,1,0,1,-1
42,4.2,1,-24.06062508,9.600821495,-4.708420277,-1.682491302,-34.35373688,-12.76179028,5,36.64754486,-50.12219101,-2.562668217,4,9.222480774,23.90153503,4.594488932,0.6624484819,7.282397817,0.107012667,1,0,1,-1
42,4.2,2,4.027074814,27.7085762,-3.353405237,1.89486897,3.514799595,-5.235572815,3.851734161,6.305952549,48.36519016,0.3661796201,4,33.59960556,43.25612545,4.594488932,0.6892114006,6.999613434,0.107012667,1,0,1,-1
42,4.2,3,-23.64024162,-19.05360222,-2.798285723,-4.143620968,-2.015050888,-1.891591191,4.999999523,2.763792276,-2.383446198,-0.3969718423,4,11.05403423,30.82134748,4.079774687,0.6756974516,6.324565314,0.107012667,1,0,1,-1
42,4.2,4,-33.14929962,10.35629654,-3.396670341,3.669145584,-13.1891098,14.77669811,5,19.80665016,-92.28349547,-1.587684745,4,8.757630348,27.49654984,4.244597585,0.649459296,6.851392912,0.107012667,1,0,1,-1
42,4.2,5,-14.2475462,-12.85834122,-4.450970173,2.27790761,-21.10252571,11.50179958,5,24.03347588,27.50298784,-1.639254483,4,11.50620937,27.83005404,4.594488932,0.6756974516,7.139605703,0.107012667,1,0,1,-1
43,4.3,1,-24.52993774,9.42835331,-4.693131924,-1.724678159,-33.91920853,-12.94301414,5,36.30474091,-52.61142979,-2.489238777,4,9.120018959,23.92640567,4.686378711,0.6624484819,7.428045773,0.1048724136,1,0,1,-1
43,4.3,2,3.745825768,27.83955956,-2.81249094,1.309830904,5.409143925,-5.850381374,3.102541208,7.967797756,48.7858773,0.4206871341,4,33.90677643,43.44012451,4.686378711,0.6892114006,7.139605703,0.1048724136,1,0,1,-1
43,4.3,3,-23.92548561,-19.46425438,-2.852442503,-4.106528282,-2.093216181,-1.862907887,5.000000477,2.802138329,-2.774762972,-0.3913167741,4,11.25184345,31.24025893,4.161370181,0.6756974516,6.451056621,0.1048724136,1,0,1,-1
43,4.3,4,-33.48636627,10.72560215,-3.370660782,3.693053961,-12.66387463,14.399189,5,19.17577553,-93.79513531,-1.51163984,4,8.669168472,27.6620121,4.329489536,0.649459296,6.988420771,0.1048724136,1,0,1,-1
43,4.3,5,-14.68989086,-12.62525082,-4.423447132,2.330904245,-21.85568619,12.19169235,5,25.02615356,25.82787961,-1.675108226,4,11.71753407,27.79892707,4.686378711,0.6756974516,7.282397817,0.1048724136,1,0,1,-1
